"District.Number","District.Name","School.Number","School.Name","English.Language.Arts.Achievement","English.Language.Arts.Learning.Gains","English.Language.Arts.Learning.Gains.of.the.Lowest.25.","Mathematics.Achievement","Mathematics.Learning.Gains","Mathematics.Learning.Gains.of.the.Lowest.25.","Science.Achievement","Social.Studies.Achievement","Middle.School.Acceleration","Total.Points.Earned","Total.Components","Percent.of.Total.Possible.Points","Percent.Tested","Grade.2018","Grade.2017","Grade.2016","Informational.Baseline.Grade.2015","Grade.2014","Grade.2013","Grade.2012","Grade.2011","Grade.2010","Grade.2009","Grade.2008","Grade.2007","Grade.2006","Grade.2005","Grade.2004","Grade.2003","Grade.2002","Grade.2001","Grade.2000","Grade.1999","Was.the.collocated.rule.used.","Collocated.Number","Charter.School","Title.I","Alternative.ESE.Center.School","School.Type","Percent.of.Minority.Students","Percent.of.Economically.Disadvantaged.Students","Region","School","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156","X157","X158","X159","X160","X161","X162","X163","X164","X165","X166","X167","X168","X169","X170","X171","X172","X173","X174","X175","X176","X177","X178","X179","X180","X181","X182","X183","X184","X185","X186","X187","X188","X189","X190","X191","X192","X193","X194","X195","X196","X197","X198","X199","X200","X201","X202","X203","X204","X205","X206","X207","X208","X209","X210","X211","X212","X213","X214","X215","X216","X217","X218","X219","X220","X221","X222","X223","X224","X225","X226","X227","X228","X229","X230","X231","X232","X233","X234","X235","X236","X237"
"93","302 - K12 FLORIDA, LLC","7001","K12 FLORIDA, LLC - GRADES KG-12",,,,,,,,,,,,,,"I","B","B","","C","D","C","B","A","","","","","","","","","","","","N","","NO","NO","N","04",,,"","302 - K12 FLORIDA, LLC; K12 FLORIDA, LLC - GRADES KG-12","309 - EDGENUITY; EDGENUITY - GRADES 06-12","313 - DISTRICT VIP - FLORIDA CONNECTIONS ACADEMY; DISTRICT VIP - FLORIDA CONNECTIONS ACADE","ALACHUA; ALACHUA ESCHOOL (VIRTUAL FRANCHISE)","ALACHUA; HAWTHORNE MIDDLE/HIGH SCHOOL","ALACHUA; HIGH SPRINGS COMMUNITY SCHOOL","ALACHUA; OAK VIEW MIDDLE SCHOOL","BAY; BAY VIRTUAL FRANCHISE","BAY; BAY VIRTUAL INSTRUCTION (COURSE OFFERINGS)","BAY; BREAKFAST POINT ACADEMY","BAY; DEANE BOZEMAN SCHOOL","BREVARD; BREVARD VIRTUAL FRANCHISE","BREVARD; COCOA BEACH JUNIOR/SENIOR HIGH SCHOOL","BREVARD; COCOA HIGH SCHOOL","BREVARD; EDGEWOOD JR/SR HIGH SCHOOL","BREVARD; SPACE COAST JUNIOR/SENIOR HIGH SCHOOL","BREVARD; WESTSHORE JUNIOR/SENIOR HIGH SCHOOL","BROWARD; ANNABEL C. PERRY PK-8","BROWARD; BEACHSIDE MONTESSORI VILLAGE","BROWARD; BROWARD VIRTUAL FRANCHISE","BROWARD; CORAL SPRINGS PK-8","BROWARD; DILLARD  6-12","BROWARD; GULFSTREAM ACADEMY OF HALLANDALE BEACH","BROWARD; LAUDERHILL 6-12","BROWARD; MILLENNIUM 6-12 COLLEGIATE ACADEMY","BROWARD; NORTH LAUDERDALE PK-8","BROWARD; PARKWAY MIDDLE SCHOOL","CALHOUN; ALTHA PUBLIC SCHOOL","CALHOUN; CARR ELEMENTARY & MIDDLE SCHOOL","CHARLOTTE; CHARLOTTE VIRTUAL FRANCHISE","CLAY; CLAY VIRTUAL FRANCHISE","CLAY; KEYSTONE HEIGHTS JUNIOR/SENIOR HIGH","COLLIER; EVERGLADES CITY SCHOOL","COLUMBIA; FORT WHITE HIGH SCHOOL","DUVAL; BALDWIN MIDDLE-SENIOR HIGH SCHOOL","DUVAL; DARNELL COOKMAN MIDDLE/HIGH SCHOOL","DUVAL; DUVAL VIRTUAL INSTRUCTION ACADEMY","DUVAL; JOHN E. FORD K-8 SCHOOL","DUVAL; PICKETT ELEMENTARY SCHOOL","DUVAL; RUTLEDGE H. PEARSON ELEMENTARY SCHOOL","DUVAL; WESTVIEW K-8","ESCAMBIA; ESCAMBIA VIRTUAL ACADEMY FRANCHISE","FAMU LAB SCH; FLORIDA A&M UNIVERSITY DEVELOPMENTAL RESEARCH SCHOOL","FAU LAB SCH; A.D. HENDERSON UNIVERSITY SCHOOL & FAU HIGH SCHOOL","FL VIRTUAL; FLVS FULL-TIME 6-12","FRANKLIN; FRANKLIN COUNTY SCHOOL","GADSDEN; CARTER PARRAMORE ACADEMY","GADSDEN; GADSDEN ELEMENTARY MAGNET SCHOOL","GADSDEN; HAVANA MAGNET SCHOOL","GADSDEN; HOPE ACADEMY","GADSDEN; JAMES A. SHANKS MIDDLE SCHOOL","GADSDEN; WEST GADSDEN MIDDLE SCHOOL","GILCHRIST; BELL HIGH SCHOOL","GILCHRIST; TRENTON HIGH SCHOOL","GLADES; MOORE HAVEN MIDDLE HIGH SCHOOL.","GLADES; WEST GLADES SCHOOL","GULF; PORT ST. JOE HIGH SCHOOL","GULF; WEWAHITCHKA HIGH SCHOOL","HAMILTON; HAMILTON COUNTY ELEMENTARY SCHOOL","HAMILTON; HAMILTON COUNTY HIGH SCHOOL","HERNANDO; CHALLENGER K-8 SCHOOL OF SCIENCE AND MATH","HERNANDO; EXPLORER K-8","HERNANDO; HERNANDO ESCHOOL VIRTUAL FRANCHISE","HERNANDO; WINDING WATERS K-8","HIGHLANDS; HIGHLANDS VIRTUAL SCHOOL","HILLSBOROUGH; HILLSBOROUGH VIRTUAL SCHOOL","HILLSBOROUGH; RAMPELLO K-8 MAGNET SCHOOL","HILLSBOROUGH; ROLAND PARK K-8 MAGNET SCHOOL","HILLSBOROUGH; SULPHUR SPRINGS K-8 SCHOOL","HILLSBOROUGH; TINKER K-8 SCHOOL","HILLSBOROUGH; TURNER-BARTELS K-8 SCHOOL","HOLMES; BETHLEHEM HIGH SCHOOL","HOLMES; BONIFAY K-8 SCHOOL","HOLMES; PONCE DE LEON HIGH SCHOOL","HOLMES; POPLAR SPRINGS HIGH SCHOOL","JACKSON; COTTONDALE HIGH SCHOOL","JACKSON; GRACEVILLE HIGH SCHOOL","JACKSON; GRAND RIDGE SCHOOL","JACKSON; MALONE HIGH SCHOOL","LAFAYETTE; LAFAYETTE HIGH SCHOOL","LAKE; LAKE VIRTUAL FRANCHISE","LEE; LEE COUNTY VIRTUAL FRANCHISE","LEE; NORTH FORT MYERS ACADEMY FOR THE ARTS","LEE; THE ALVA SCHOOL","LEE; THE SANIBEL SCHOOL","LEE; VETERANS PARK ACADEMY FOR THE ARTS","LEON; FORT BRADEN SCHOOL","LEON; LEON COUNTY VIRTUAL SCHOOL FRANCHISE","LEON; WOODVILLE ELEMENTARY SCHOOL","LEVY; BRONSON MIDDLE/HIGH SCHOOL","LEVY; CEDAR KEY HIGH SCHOOL","LEVY; CHIEFLAND MIDDLE HIGH SCHOOL","LEVY; WILLISTON MIDDLE HIGH SCHOOL","LEVY; YANKEETOWN SCHOOL","LIBERTY; HOSFORD ELEMENTARY JUNIOR HIGH SCHOOL","LIBERTY; W. R. TOLAR K-8 SCHOOL","MADISON; MADISON COUNTY CENTRAL SCHOOL","MADISON; MADISON COUNTY EXCEL ALTERNATIVE EDUCATION CENTER","MANATEE; MANATEE VIRTUAL SCHOOL ( VIRTUAL FRANCHISE)","MARION; FORT MCCOY SCHOOL","MARION; HORIZON ACADEMY AT MARION OAKS","MARTIN; INDIANTOWN MIDDLE SCHOOL","MIAMI-DADE; ADA MERRITT K-8 CENTER","MIAMI-DADE; AIR BASE K-8 CENTER FOR INTERNATIONAL EDUCATION","MIAMI-DADE; ARTHUR AND POLLY MAYS CONSERVATORY OF THE ARTS","MIAMI-DADE; AVENTURA WATERWAYS K-8 CENTER","MIAMI-DADE; BENJAMIN FRANKLIN K-8 CENTER","MIAMI-DADE; BLUE LAKES ELEMENTARY SCHOOL","MIAMI-DADE; BOB GRAHAM EDUCATION CENTER","MIAMI-DADE; BOWMAN ASHE/DOOLIN K-8 ACADEMY","MIAMI-DADE; CAMPBELL DRIVE K-8 CENTER","MIAMI-DADE; CARIBBEAN K-8 CENTER","MIAMI-DADE; CARRIE P. MEEK/WESTVIEW K-8 CENTER","MIAMI-DADE; CHARLES R DREW K-8 CENTER","MIAMI-DADE; COCONUT PALM K-8 ACADEMY","MIAMI-DADE; CORAL GABLES PREPARATORY ACADEMY","MIAMI-DADE; CORAL WAY K-8 CENTER","MIAMI-DADE; CYPRESS K-8 CENTER","MIAMI-DADE; DAVID LAWRENCE JR. K-8 CENTER","MIAMI-DADE; DEVON AIRE K-8 CENTER","MIAMI-DADE; DR. HENRY W. MACK/WEST LITTLE RIVER K-8 CENTER","MIAMI-DADE; DR. ROLANDO ESPINOSA K-8 CENTER","MIAMI-DADE; EDISON PARK K-8 CENTER","MIAMI-DADE; ERNEST R. GRAHAM K-8 ACADEMY","MIAMI-DADE; EUGENIA B. THOMAS K-8 CENTER","MIAMI-DADE; EVERGLADES K-8 CENTER","MIAMI-DADE; FIENBERG/FISHER K-8 CENTER","MIAMI-DADE; FRANK CRAWFORD MARTIN K-8 CENTER","MIAMI-DADE; GATEWAY ENVIRONMENTAL K-8 LEARNING CENTER","MIAMI-DADE; HENRY S. WEST LABORATORY SCHOOL","MIAMI-DADE; HUBERT O. SIBLEY K-8 ACADEMY","MIAMI-DADE; I PREPARATORY ACADEMY","MIAMI-DADE; IRVING & BEATRICE PESKOE K-8 CENTER","MIAMI-DADE; JANE S. ROBERTS K-8 CENTER","MIAMI-DADE; JOHN I. SMITH K-8 CENTER","MIAMI-DADE; JOSE MARTI MAST 6-12 ACADEMY","MIAMI-DADE; KENWOOD K-8 CENTER","MIAMI-DADE; KEY BISCAYNE K-8 CENTER","MIAMI-DADE; LEEWOOD K-8 CENTER","MIAMI-DADE; LEISURE CITY K-8 CENTER","MIAMI-DADE; LILLIE C. EVANS K-8 CENTER","MIAMI-DADE; LINDA LENTIN K-8 CENTER","MIAMI-DADE; MANDARIN LAKES K-8 ACADEMY","MIAMI-DADE; MARCUS A. MILAM K-8 CENTER","MIAMI-DADE; MAST ACADEMY","MIAMI-DADE; MIAMI ARTS STUDIO 6-12 AT ZELDA GLAZER","MIAMI-DADE; MIAMI LAKES K-8 CENTER","MIAMI-DADE; MORNINGSIDE K-8 ACADEMY","MIAMI-DADE; MYRTLE GROVE K-8 CENTER","MIAMI-DADE; NORMAN S. EDELCUP/SUNNY ISLES BEACH K-8","MIAMI-DADE; NORTH COUNTY K-8 CENTER","MIAMI-DADE; PAUL LAURENCE DUNBAR K-8 CENTER","MIAMI-DADE; RUTH K. BROAD BAY HARBOR K-8 CENTER","MIAMI-DADE; SOUTH DADE MIDDLE SCHOOL","MIAMI-DADE; SOUTH MIAMI K-8 CENTER","MIAMI-DADE; VINELAND K-8 CENTER","MIAMI-DADE; WEST HOMESTEAD K-8 CENTER","MIAMI-DADE; WINSTON PARK K-8 CENTER","MIAMI-DADE; YOUNG MEN'S PREPARATORY ACADEMY","MIAMI-DADE; YOUNG WOMENS PREPARATORY ACADEMY","MONROE; HORACE O'BRYANT SCHOOL","MONROE; KEY LARGO SCHOOL","MONROE; MARATHON SCHOOL","MONROE; PLANTATION KEY SCHOOL","MONROE; SUGARLOAF SCHOOL","NASSAU; HILLIARD MIDDLE-SENIOR HIGH","OKALOOSA; ADDIE R. LEWIS SCHOOL","OKALOOSA; BAKER SCHOOL","OKALOOSA; DESTIN MIDDLE SCHOOL","OKALOOSA; LAUREL HILL SCHOOL","OKALOOSA; NORTHWEST FLORIDA BALLET ACADEMIE","OKALOOSA; OKALOOSA ONLINE NON FRANCHISED","OKEECHOBEE; OKEECHOBEE VIRTUAL FRANCHISE","ORANGE; ARBOR RIDGE K-8","ORANGE; BLANKNER K-8","ORANGE; OCPS ACADEMIC CENTER FOR EXCELLENCE","ORANGE; OCVS VIRTUAL FRANCHISE","ORANGE; WEDGEFIELD SCHOOL","ORANGE; WINDY RIDGE K-8","OSCEOLA; CELEBRATION SCHOOL","OSCEOLA; HARMONY COMMUNITY SCHOOL","OSCEOLA; OSCEOLA COUNTY SCHOOL FOR THE ARTS","OSCEOLA; OSCEOLA VIRTUAL FRANCHISE (SECONDARY)","OSCEOLA; WESTSIDE K-8 SCHOOL","PALM BEACH; PAHOKEE MIDDLE-SENIOR HIGH","PALM BEACH; PALM BEACH VIRTUAL FRANCHISE","PALM BEACH; THE CONSERVATORY SCHOOL AT NORTH PALM BEACH","PALM BEACH; VILLAGE ACADEMY ON THE ART & SARA JO KOBACKER CAMPUS","PASCO; CYPRESS CREEK MIDDLE/HIGH SCHOOL","PASCO; PASCO ESCHOOL-VIRTUAL FRANCHISE","PINELLAS; JAMES B. SANDERLIN PK-8","PINELLAS; MADEIRA BEACH FUNDAMENTAL K-8","PINELLAS; MIDTOWN ACADEMY","PINELLAS; PINELLAS VIRTUAL FRANCHISE","POLK; CITRUS RIDGE A CIVICS ACADEMY","POLK; DAVENPORT SCHOOL OF THE ARTS","POLK; DUNDEE RIDGE MIDDLE ACADEMY","POLK; FORT MEADE MIDDLE/SENIOR HIGH SCHOOL","POLK; FROSTPROOF MIDDLE/SENIOR HIGH","POLK; JEWETT SCHOOL OF THE ARTS","POLK; LAKE ALFRED POLYTECH ACADEMY","POLK; LAKE MARION CREEK MIDDLE SCHOOL","POLK; ROCHELLE SCHOOL OF THE ARTS","POLK; ROSABELLE W. BLAKE ACADEMY","PUTNAM; PUTNAM VIRTUAL FRANCHISE","PUTNAM; Q.I. ROBERTS JR. - SR. HIGH SCHOOL","SANTA ROSA; CENTRAL SCHOOL","SANTA ROSA; JAY HIGH SCHOOL","SANTA ROSA; SANTA ROSA VIRTUAL FRANCHISE","SARASOTA; LAUREL NOKOMIS SCHOOL","SARASOTA; PINE VIEW SCHOOL","SEMINOLE; SEMINOLE COUNTY VIRTUAL FRANCHISE (SCVS)","ST. JOHNS; LIBERTY PINES ACADEMY","ST. JOHNS; PATRIOT OAKS ACADEMY","ST. JOHNS; ST. JOHNS TECHNICAL HIGH SCHOOL","ST. JOHNS; ST. JOHNS VIRTUAL FRANCHISE","ST. JOHNS; VALLEY RIDGE ACADEMY","ST. LUCIE; ALLAPATTAH FLATS K-8","ST. LUCIE; FORT PIERCE MAGNET SCHOOL OF THE ARTS","ST. LUCIE; LINCOLN PARK ACADEMY","ST. LUCIE; MANATEE ACADEMY K-8","ST. LUCIE; MOSAIC DIGITAL ACADEMY UPPER SCHOOL (ST. LUCIE VIRTUAL FRANCHISE)","ST. LUCIE; NORTHPORT K-8 SCHOOL","ST. LUCIE; OAK HAMMOCK K-8 SCHOOL","ST. LUCIE; SAMUEL S. GAINES ACADEMY K-8","ST. LUCIE; ST. LUCIE WEST K-8 SCHOOL","ST. LUCIE; WEST GATE K-8 SCHOOL","SUMTER; WILDWOOD MIDDLE/ HIGH SCHOOL","SUWANNEE; BRANFORD HIGH SCHOOL","SUWANNEE; SUWANNEE VIRTUAL SCHOOL","UF LAB SCH; P.K. YONGE DEVELOPMENTAL RESEARCH SCHOOL","UNION; LAKE BUTLER MIDDLE SCHOOL","VOLUSIA; HOLLY HILL SCHOOL","VOLUSIA; T. DEWITT TAYLOR MIDDLE-HIGH SCHOOL","WALTON; EMERALD COAST MIDDLE SCHOOL","WALTON; FREEPORT MIDDLE SCHOOL","WALTON; PAXTON SCHOOL","302 - K12 FLORIDA, LLC; K12 FLORIDA, LLC - GRADES KG-12"
